"schlid","studid","tchrid","math","year"
27,14961,16725,659,1
27,14962,16623,604,-1
27,14963,16623,589,-1
27,14964,16623,632,-1
27,14966,16633,579,-1
27,14966,16654,668,0
27,14967,16633,613,-1
27,14967,16654,643,0
27,14967,16725,623,1
27,14968,16654,595,0
27,14971,16633,600,-1
27,14971,16654,624,0
27,14971,16725,626,1
27,14972,16633,645,-1
27,14972,16674,675,0
27,14972,16725,642,1
27,14973,16654,582,0
27,14974,16633,589,-1
27,14974,16654,624,0
27,14974,16665,713,1
27,14975,16725,614,1
27,14975,16774,604,0
27,14976,16633,632,-1
27,14976,16654,652,0
27,14976,16725,685,1
27,14977,16633,593,-1
27,14977,16654,635,0
27,14977,16725,629,1
27,14978,16633,589,-1
27,14979,16654,624,0
27,14980,16633,583,-1
27,14980,16654,635,0
27,14980,16725,629,1
27,14982,16774,601,0
27,14985,16633,645,-1
27,14985,16654,657,0
27,14986,16633,593,-1
27,14987,16654,635,0
27,14990,16665,724,1
27,14990,16774,611,0
27,14991,16633,569,-1
27,14991,16774,628,0
27,14992,16643,523,-1
27,14993,16573,576,-1
27,14995,16573,609,-1
27,14995,16674,617,0
27,14995,16725,611,1
27,14996,16643,586,-1
27,14996,16704,628,0
27,14997,16643,576,-1
27,14998,16643,566,-1
27,14998,16704,621,0
27,14998,16725,598,1
27,14999,16643,527,-1
27,15000,16643,559,-1
27,15000,16674,592,0
27,15000,16725,605,1
27,15001,16643,576,-1
27,15001,16674,592,0
27,15002,16573,573,-1
27,15002,16725,620,1
27,15003,16573,573,-1
27,15003,16704,588,0
27,15004,16573,576,-1
27,15004,16705,620,1
27,15005,16573,579,-1
27,15005,16704,628,0
27,15005,16705,605,1
27,15008,16643,586,-1
27,15008,16674,621,0
27,15009,16573,556,-1
27,15010,16643,531,-1
27,15010,16704,582,0
27,15010,16705,561,1
27,15011,16643,609,-1
27,15011,16674,631,0
27,15011,16705,632,1
27,15115,16725,680,1
27,15116,16674,668,0
27,15116,16725,685,1
27,15117,16674,598,0
27,15117,16725,620,1
27,15118,16674,561,0
27,15119,16674,539,0
27,15120,16725,614,1
27,15121,16654,617,0
27,15121,16665,788,1
27,15122,16674,621,0
27,15123,16774,614,0
27,15124,16674,652,0
27,15124,16725,623,1
27,15125,16674,628,0
27,15126,16674,534,0
27,15127,16674,635,0
27,15127,16725,632,1
27,15128,16674,675,0
27,15128,16725,648,1
27,15129,16674,585,0
27,15131,16665,705,1
27,15131,16774,624,0
27,15133,16674,579,0
27,15133,16705,584,1
27,15134,16725,655,1
27,15135,16674,668,0
27,15136,16725,666,1
27,15136,16774,624,0
27,15137,16674,572,0
27,15137,16725,587,1
27,15138,16654,675,0
27,15139,16665,740,1
27,15139,16774,601,0
27,15140,16774,598,0
27,15141,16674,648,0
27,15141,16725,626,1
27,15142,16674,604,0
3,15276,16913,576,-1
3,15277,16913,597,-1
3,15279,16913,546,-1
3,15284,16913,604,-1
3,15285,16913,563,-1
3,15286,16913,600,-1
3,15288,16913,600,-1
3,15290,16913,553,-1
3,15291,16913,586,-1
3,15293,16913,573,-1
3,15294,16913,527,-1
3,15295,16913,556,-1
3,15296,16913,549,-1
3,15297,16923,604,-1
3,15298,16933,542,-1
3,15299,16923,617,-1
3,15300,16923,609,-1
3,15301,16984,628,0
3,15301,17025,655,1
3,15302,16923,627,-1
3,15303,16923,593,-1
3,15304,16923,622,-1
3,15305,16923,597,-1
3,15306,16923,622,-1
3,15307,16933,556,-1
3,15308,16933,583,-1
3,15309,16984,668,0
3,15312,16933,682,-1
3,15312,16984,692,0
3,15314,16933,586,-1
3,15315,16933,535,-1
3,15316,16933,604,-1
3,15317,16933,589,-1
3,15319,16933,589,-1
3,15320,16933,556,-1
3,15321,16933,586,-1
3,15322,16933,632,-1
3,15324,16933,573,-1
3,15325,16933,586,-1
3,15327,16933,546,-1
3,15328,16943,638,-1
3,15330,16943,559,-1
3,15331,16943,660,-1
3,15331,16984,608,0
3,15332,16943,652,-1
3,15333,16943,622,-1
3,15333,16984,648,0
3,15333,17045,697,1
3,15334,16943,609,-1
3,15335,16943,627,-1
3,15336,16943,652,-1
3,15336,16984,668,0
3,15337,16943,617,-1
3,15338,16943,604,-1
3,15339,16984,628,0
3,15339,17045,666,1
3,15340,16943,589,-1
3,15341,17103,498,-1
3,15342,17103,613,-1
3,15343,17103,573,-1
3,15344,17103,573,-1
3,15345,17103,527,-1
3,15347,17103,617,-1
3,15349,17103,569,-1
3,15350,17103,546,-1
3,15351,17103,563,-1
3,15352,17103,527,-1
3,15353,17103,539,-1
3,15354,17103,535,-1
3,15355,17103,589,-1
3,15356,17103,563,-1
3,15357,17103,514,-1
3,15358,17103,553,-1
3,15359,17103,563,-1
3,15360,17103,535,-1
3,15361,17103,546,-1
3,15363,16943,645,-1
3,15364,16933,638,-1
3,15365,16923,622,-1
3,15486,16984,675,0
52,15648,17384,588,0
52,15648,17393,576,-1
52,15649,17393,563,-1
52,15650,17393,600,-1
52,15652,17393,660,-1
52,15654,17384,718,0
52,15654,17385,685,1
52,15654,17393,617,-1
52,15655,17384,631,0
52,15655,17393,604,-1
52,15656,17385,659,1
52,15656,17393,593,-1
52,15657,17384,675,0
52,15657,17385,713,1
52,15657,17393,682,-1
52,15658,17393,559,-1
52,15660,17384,648,0
52,15660,17393,609,-1
52,15662,17384,614,0
52,15662,17393,559,-1
52,15663,17385,608,1
52,15663,17393,566,-1
52,15664,17384,675,0
52,15664,17385,666,1
52,15664,17393,627,-1
52,15666,17384,595,0
52,15666,17393,583,-1
52,15668,17373,617,-1
52,15668,17384,635,0
52,15668,17385,671,1
52,15669,17373,638,-1
52,15670,17373,604,-1
52,15670,17384,663,0
52,15670,17385,675,1
52,15671,17373,589,-1
52,15671,17384,614,0
52,15672,17373,609,-1
52,15673,17373,600,-1
52,15673,17384,639,0
52,15675,17373,604,-1
52,15677,17373,632,-1
52,15679,17373,583,-1
52,15679,17384,614,0
52,15679,17385,645,1
52,15680,17373,589,-1
52,15681,17373,586,-1
52,15682,17373,600,-1
52,15682,17385,617,1
52,15683,17373,645,-1
52,15683,17384,675,0
52,15684,17373,535,-1
52,15686,17303,589,-1
52,15686,17385,680,1
52,15688,17303,604,-1
52,15688,17384,648,0
52,15689,17303,569,-1
52,15690,17303,627,-1
52,15691,17303,622,-1
52,15691,17384,635,0
52,15691,17385,620,1
52,15692,17303,638,-1
52,15694,17303,613,-1
52,15695,17303,670,-1
52,15695,17384,668,0
52,15695,17385,697,1
52,15696,17303,586,-1
52,15696,17384,663,0
52,15697,17303,597,-1
52,15698,17303,593,-1
52,15698,17385,620,1
52,15699,17303,609,-1
52,15700,17303,645,-1
52,15701,17303,579,-1
52,15702,17303,593,-1
52,15703,17303,604,-1
52,15703,17384,631,0
52,15703,17385,617,1
52,15704,17303,593,-1
52,15705,17303,652,-1
52,15706,17263,597,-1
52,15706,17384,628,0
52,15706,17385,655,1
52,15707,17263,593,-1
52,15708,17263,613,-1
52,15708,17385,675,1
52,15709,17263,600,-1
52,15709,17384,643,0
52,15710,17263,593,-1
52,15711,17384,624,0
52,15712,17263,613,-1
52,15712,17384,635,0
52,15712,17385,691,1
52,15713,17263,593,-1
52,15713,17385,662,1
52,15714,17385,659,1
52,15715,17263,638,-1
52,15717,17384,621,0
52,15719,17263,600,-1
52,15719,17384,639,0
52,15719,17385,675,1
52,15721,17263,609,-1
52,15722,17263,617,-1
52,15723,17263,600,-1
52,15724,17263,569,-1
52,15807,17384,675,0
52,15808,17384,652,0
52,15809,17385,620,1
52,15810,17384,652,0
52,15811,17384,635,0
52,15813,17384,643,0
52,15813,17385,659,1
52,15814,17385,685,1
52,15816,17384,648,0
52,15817,17384,601,0
52,15818,17384,604,0
52,15818,17385,584,1
52,15820,17384,585,0
52,15821,17384,624,0
52,15821,17385,655,1
18,15903,17605,659,1
18,15903,17643,600,-1
18,15903,17674,643,0
18,15904,17643,559,-1
18,15905,17643,652,-1
18,15905,17674,703,0
18,15905,17715,697,1
18,15906,17643,632,-1
18,15906,17744,663,0
18,15906,17755,724,1
18,15907,17643,586,-1
18,15907,17674,643,0
18,15907,17755,629,1
18,15908,17643,632,-1
18,15908,17674,652,0
18,15908,17755,691,1
18,15909,17643,586,-1
18,15910,17643,627,-1
18,15910,17744,611,0
18,15910,17755,648,1
18,15913,17643,622,-1
18,15913,17744,639,0
18,15914,17643,645,-1
18,15915,17643,593,-1
18,15915,17674,663,0
18,15915,17715,680,1
18,15916,17605,655,1
18,15916,17643,597,-1
18,15916,17674,639,0
18,15917,17643,638,-1
18,15917,17744,635,0
18,15917,17755,671,1
18,15919,17643,609,-1
18,15920,17643,632,-1
18,15920,17674,692,0
18,15920,17715,724,1
18,15921,17643,563,-1
18,15921,17715,642,1
18,15922,17643,627,-1
18,15923,17643,622,-1
18,15923,17744,652,0
18,15925,17605,662,1
18,15926,17605,623,1
18,15928,17715,652,1
18,15930,17715,659,1
18,15931,17605,635,1
18,15932,17715,675,1
18,15935,17715,666,1
18,15936,17605,632,1
18,15938,17653,660,-1
18,15938,17715,724,1
18,15940,17715,691,1
18,15941,17605,587,1
18,15943,17605,662,1
18,15946,17663,652,-1
18,15946,17674,744,0
18,15946,17715,691,1
18,15947,17605,623,1
18,15947,17663,600,-1
18,15947,17744,621,0
18,15948,17744,611,0
18,15949,17744,614,0
18,15950,17663,569,-1
18,15951,17663,617,-1
18,15952,17663,583,-1
18,15953,17663,638,-1
18,15954,17663,569,-1
18,15954,17674,652,0
18,15956,17663,660,-1
18,15956,17744,617,0
18,15957,17663,573,-1
18,15958,17663,600,-1
18,15958,17674,668,0
18,15959,17663,546,-1
18,15962,17674,675,0
18,15963,17744,561,0
18,15963,17755,598,1
18,15964,17663,593,-1
18,15964,17674,635,0
18,15964,17755,671,1
18,15965,17663,617,-1
18,15965,17674,657,0
18,15967,17643,569,-1
18,15968,17663,609,-1
18,15969,17643,627,-1
18,16042,17744,608,0
18,16042,17755,635,1
18,16045,17605,697,1
18,16045,17744,668,0
18,16048,17755,601,1
18,16051,17674,663,0
18,16051,17715,724,1
18,16055,17744,621,0
18,16055,17755,666,1
35,16144,17883,617,-1
35,16144,17914,639,0
35,16145,17883,632,-1
35,16146,17883,645,-1
35,16148,17883,622,-1
35,16149,17883,627,-1
35,16150,17883,638,-1
35,16150,17904,648,0
35,16150,18025,648,1
35,16151,17883,579,-1
35,16152,17883,566,-1
35,16152,17904,592,0
35,16152,18055,620,1
35,16154,17883,579,-1
35,16154,17914,544,0
35,16155,17883,617,-1
35,16155,17904,663,0
35,16155,18025,659,1
35,16156,17883,632,-1
35,16156,17924,614,0
35,16156,17955,642,1
35,16157,17883,600,-1
35,16157,17924,617,0
35,16157,18055,632,1
35,16158,18025,638,1
35,16159,17883,645,-1
35,16159,17904,639,0
35,16159,17955,662,1
35,16160,17883,660,-1
35,16160,17904,718,0
35,16160,18025,675,1
35,16161,17883,609,-1
35,16161,17904,648,0
35,16161,18055,659,1
35,16162,17883,609,-1
35,16162,17914,611,0
35,16162,18055,608,1
35,16163,17883,549,-1
35,16164,17883,652,-1
35,16164,17924,604,0
35,16164,18025,655,1
35,16166,17883,589,-1
35,16166,17914,624,0
35,16167,17893,627,-1
35,16167,17904,635,0
35,16167,18055,648,1
35,16168,17893,617,-1
35,16169,17893,617,-1
35,16169,17904,648,0
35,16169,17955,595,1
35,16170,17893,627,-1
35,16170,17914,611,0
35,16170,18055,652,1
35,16172,17893,699,-1
35,16172,17914,668,0
35,16172,18025,697,1
35,16173,17893,586,-1
35,16173,17924,588,0
35,16174,17893,597,-1
35,16174,17914,601,0
35,16174,17955,645,1
35,16175,17893,609,-1
35,16175,17904,652,0
35,16175,18055,648,1
35,16176,17904,703,0
35,16176,18025,680,1
35,16177,17904,621,0
35,16179,17893,604,-1
35,16179,17904,592,0
35,16179,17955,614,1
35,16180,17893,638,-1
35,16180,17914,635,0
35,16181,17893,593,-1
35,16182,17893,699,-1
35,16183,17893,604,-1
35,16186,17893,632,-1
35,16186,18055,659,1
35,16188,17924,639,0
35,16188,17955,659,1
35,16188,17963,617,-1
35,16189,17924,663,0
35,16189,17963,638,-1
35,16190,17924,635,0
35,16190,17963,682,-1
35,16191,17963,638,-1
35,16192,17924,617,0
35,16192,17963,604,-1
35,16192,18025,632,1
35,16193,17924,617,0
35,16193,17963,583,-1
35,16193,18025,620,1
35,16194,17924,639,0
35,16194,17955,598,1
35,16194,17963,597,-1
35,16195,17924,579,0
35,16196,17924,617,0
35,16196,17955,629,1
35,16197,17914,631,0
35,16197,17963,609,-1
35,16197,18055,620,1
35,16198,17924,657,0
35,16198,17963,617,-1
35,16198,18055,652,1
35,16199,17904,614,0
35,16199,17963,613,-1
35,16199,18055,642,1
35,16200,17914,639,0
35,16201,17963,597,-1
35,16202,17904,601,0
35,16202,17963,546,-1
35,16203,17963,566,-1
35,16204,17924,565,0
35,16206,17924,657,0
35,16206,17963,627,-1
35,16207,17924,624,0
35,16207,17955,623,1
35,16207,17963,597,-1
35,16208,17963,579,-1
35,16211,17893,604,-1
35,16278,17904,683,0
35,16281,18055,587,1
35,16282,17904,652,0
35,16283,17914,601,0
35,16285,17914,643,0
35,16285,18025,645,1
35,16286,17914,663,0
35,16287,17924,572,0
35,16287,18055,587,1
35,16289,18055,595,1
35,16291,17914,621,0
35,16293,17904,652,0
35,16293,17955,645,1
35,16295,17914,617,0
35,16296,17924,604,0
35,16296,18055,629,1
35,16297,17924,588,0
35,16297,17955,645,1
35,16298,17955,671,1
35,16299,17924,663,0
35,16300,17924,572,0
35,16300,17955,642,1
37,16387,18153,563,-1
37,16388,18153,566,-1
37,16389,18153,622,-1
37,16390,18153,622,-1
37,16391,18153,604,-1
37,16392,18153,652,-1
37,16392,18235,675,1
37,16392,18264,683,0
37,16393,18153,613,-1
37,16394,18153,553,-1
37,16395,18153,604,-1
37,16395,18264,639,0
37,16396,18153,613,-1
37,16397,18153,627,-1
37,16407,18264,668,0
37,16410,18235,629,1
37,16410,18264,614,0
37,16453,18264,648,0
37,16454,18264,614,0
37,16455,18235,638,1
37,16455,18264,628,0
37,16456,18215,648,1
37,16456,18264,561,0
37,16457,18264,568,0
37,16458,18264,598,0
